id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32810501,Sun filled centrally located home,17647303,Sean,,Dublin City,53.36325,-6.24909,Entire home/apt,320,2,16,2019-09-22,2.50,1,8
32812736,Comfortable and Cosy Room,246836704,Douglas,,Dublin City,53.33109,-6.27041,Private room,55,1,29,2019-09-17,4.94,1,47
32812991,Cozy and Modern room,162687897,Dayana & Rodrigo,,Dublin City,53.40658,-6.17595,Shared room,100,2,2,2019-05-26,0.31,1,0
32813227,Charming City Centre Redbrick for 2,9725035,Anne Marie,,Dublin City,53.3404,-6.27409,Entire home/apt,100,7,2,2019-08-13,0.38,2,0
32816896,Private Room - In the heart of the city centre,104038259,Fernanda,,Dublin City,53.34721,-6.26658,Private room,100,2,15,2019-09-17,2.34,1,24
32826242,∙ Bright and cozy room ∙10 min walk from The Spire,54718594,Sarah,,Dublin City,53.3578,-6.24953,Private room,54,2,33,2019-09-25,5.72,1,126
32827113,The Brendan Gleeson Suite - HIPHIPSTAY,152937423,Hiphipstay,,Dublin City,53.33522,-6.25337,Entire home/apt,500,2,14,2019-08-23,2.06,27,205
32827755,Stylish Apartment 5 minutes from Temple Bar,29087610,David,,Dublin City,53.34504,-6.25147,Entire home/apt,115,3,28,2019-09-07,4.20,10,38
32829129,"Near airport'n sea, large bedroom, shared bathroom",206470291,Samuel,,Dublin City,53.4041,-6.16944,Private room,65,3,5,2019-05-26,0.78,2,0
32829488,Amazing 2 Bedroom Temple Bar Apartment,246790090,Ying,,Dublin City,53.34431,-6.26126,Entire home/apt,500,2,32,2019-09-15,5.00,1,140
32832933,Private Single Room in quiet house (great view),24261701,Pradeep,,Dn Laoghaire-Rathdown,53.25846,-6.19542,Private room,30,1,3,2019-08-19,0.62,2,0
32834039,Central Ensuite master bedroom  in spacious Duplex,69616053,Antinea,,Dublin City,53.34168,-6.23968,Private room,70,3,6,2019-07-27,0.94,1,0
32834767,Ideal City Centre Apt - Near Temple Bar,86285241,Martin,,Dublin City,53.34371,-6.2708,Entire home/apt,500,2,0,,,1,0
32838554,"Spacious, Quiet & Warm Apartment beside Croke Pk",192026735,Mick,,Dublin City,53.36401,-6.24226,Entire home/apt,80,5,7,2019-09-03,1.10,2,58
32839694,"En-suite room in warm, spacious & quiet apt",192026735,Mick,,Dublin City,53.36374,-6.24149,Private room,85,3,22,2019-08-26,3.30,2,7
32839968,Private Room 20 min from city center,127935371,Gabriela,,Dublin City,53.3656,-6.27586,Private room,30,4,12,2019-09-11,1.81,20,12
32840013,Your perfect apartment,247028560,Yoni,,Dublin City,53.32275,-6.26153,Entire home/apt,60,4,0,,,1,2
32842487,Elegant Dublin City Getaway,21417911,Mary,,Dublin City,53.3333,-6.26024,Entire home/apt,120,3,36,2019-09-16,5.45,2,88
32853328,"Summer in Sandycove, Dublin",10882320,Monica,,Dn Laoghaire-Rathdown,53.28246,-6.11874,Entire home/apt,200,30,1,2019-07-26,0.48,3,35
32853599,Private Double Room in Stoneybatter,247164060,Iremar,,Dublin City,53.35832,-6.29165,Private room,59,1,16,2019-06-02,2.46,1,0
32855323,Cosy double room overlooking the Phoenix Park,242674341,Ashleigh,,Dublin City,53.34378,-6.33915,Private room,60,2,20,2019-09-19,3.13,1,121
32856047,Trendy Apartment close to Dublin Airport & City,247181068,Christopher,,Fingal,53.40233,-6.25856,Private room,50,1,53,2019-09-20,7.99,1,51
32859054,Spacious & Bright Guesthouse in Dublin sleeps 8,245398481,Bald,,Dublin City,53.36361,-6.27097,Entire home/apt,156,1,51,2019-09-24,7.93,1,306
32862538,Small Double Room Dublin 8,91810394,Hector,,Dublin City,53.33992,-6.28127,Private room,40,5,1,2019-03-18,0.16,1,0
32863843,The Heaven Penthouse - Ensuite B,173195654,Hannah,,Dublin City,53.34825,-6.29676,Private room,55,2,20,2019-08-23,3.00,4,10
32864908,2 Bedrooms close to Guinnness Museum,69683252,Niall And Gavin,,Dublin City,53.34295,-6.29702,Entire home/apt,120,3,13,2019-09-04,2.02,13,146
32866281,"* Modern, Comfortable and Cosy Room in Dublin 1 *",247258115,Sveta,,Dublin City,53.35165,-6.2508,Private room,74,1,1,2019-03-12,0.15,2,0
32869255,Cosy comfortable room close to airport bus route,187285562,Eamonn,,Dublin City,53.31649,-6.2921,Private room,70,1,13,2019-09-04,2.02,1,74
32869476,Feel at home ↝ Cosy room by Grand Canal Dock,21760316,Nita,,Dublin City,53.34204,-6.23058,Private room,80,2,6,2019-09-08,0.93,1,0
32881211,Recently Renovated Bright & Modern 2BR Dublin 1,52625982,Kate & Adam,,Dublin City,53.35344,-6.25056,Entire home/apt,500,2,40,2019-09-10,6.19,1,45
32887311,SHORT WALK TO CITY CENTRE-GRAND CANAL DOCK 2BR-2BA,123745971,Especial,,Dublin City,53.34477,-6.23378,Entire home/apt,179,30,0,,,30,84
32888973,Artist's CENTRAL apartment!,11130749,Maya,,Dublin City,53.3328,-6.27388,Entire home/apt,240,2,1,2019-03-19,0.16,1,0
32890027,Cosy room very close to the city centre,89681033,Geraldine,,Dublin City,53.35598,-6.27228,Private room,70,2,40,2019-09-23,6.70,1,43
32893571,Bright modern 2 bedroom apartment in Dublin  7,71524963,Paul,,Dublin City,53.34909,-6.28188,Entire home/apt,140,2,8,2019-09-01,2.22,1,0
32897484,Private room in the vibrant area of Ranelagh,7732698,Toni,,Dublin City,53.32486,-6.24961,Private room,50,2,13,2019-08-26,2.01,1,8
32904222,5 Bedroom Home Clonsilla by DartToCity Airport 15m,164606999,Gabby & Mike,,Fingal,53.38745,-6.43065,Entire home/apt,399,2,2,2019-06-30,0.63,7,108
32909974,Amazing double bedroom 5min away from Temple Bar,130098548,Clément,,Dublin City,53.34201,-6.27528,Private room,590,2,0,,,1,2
32910822,Family home in Harolds Cross,29753794,Orla,,Dublin City,53.31788,-6.28368,Entire home/apt,157,5,3,2019-09-23,1.22,1,0
32914230,Super Studio Apartment in Rathmines,218613196,Rory,,Dublin City,53.3213,-6.26476,Entire home/apt,77,14,1,2019-07-28,0.50,7,0
32914568,Dynamic Bungalow (Airport-5 Mins Away),242454069,Luke,,Fingal,53.40896,-6.23204,Entire home/apt,69,1,14,2019-07-28,2.19,1,0
32915452,Room in Luminous Apartment Near Grand Canal Dock,210897124,Alexis,,Dublin City,53.34213,-6.23009,Private room,120,2,6,2019-09-08,0.93,1,0
32916365,*FAB 2bed cosyCottage*Citycentre*St Pats Cathedral,31284582,Paul,,Dublin City,53.33402,-6.27169,Entire home/apt,177,2,28,2019-09-06,4.35,54,90
32916558,Double  bedroom in Royal Canal Park,48407181,Veronica,,Dublin City,53.3765,-6.3122,Private room,69,3,4,2019-08-19,0.63,2,207
32918518,“Grand Canal Dock Waterfront Luxury”,100055574,John,,Dublin City,53.34183,-6.23619,Entire home/apt,299,5,4,2019-08-12,0.96,5,101
32920235,"CAMPING HEAVEN, with Solar Shower.",34203724,Tomas,,Dublin City,53.31619,-6.31319,Entire home/apt,14,2,17,2019-08-29,2.66,4,32
32920413,Well located house near sea front,134678936,Shashank,,Dn Laoghaire-Rathdown,53.29018,-6.13902,Shared room,30,3,0,,,1,0
32931668,Large family house with 2 cats as house mates!,102489328,Ann,,Dn Laoghaire-Rathdown,53.29281,-6.21044,Entire home/apt,250,6,1,2019-07-12,0.39,1,0
32932791,Private room for female guest close to city centre,60530894,Hannah,,Dublin City,53.33394,-6.27937,Private room,38,1,49,2019-09-17,7.66,2,74
32933816,Flat Dublin city centre,246616153,Soraia,,Dublin City,53.3563,-6.25305,Shared room,200,2,1,2019-03-12,0.15,1,0
32934656,Rock Shore - the ultimate seafront retreat,7532475,Dominique,,Fingal,53.58365,-6.12437,Entire home/apt,250,3,13,2019-09-15,2.23,1,332
32934883,Large single Blackrock (2 other rooms available 2),63842998,Justine,,Dn Laoghaire-Rathdown,53.30064,-6.18359,Private room,40,1,0,,,3,0
32935252,City Center Apartment,19158205,Toni,,Dublin City,53.34889,-6.24864,Private room,95,2,15,2019-07-10,2.33,1,52
32935383,Large single  Blackrock (2 other rooms available 2,63842998,Justine,,Dn Laoghaire-Rathdown,53.29993,-6.18418,Private room,40,2,2,2019-03-29,0.32,3,298
32935517,East Wall,164310591,Clint,,Dublin City,53.35778,-6.23428,Private room,65,1,5,2019-09-06,0.78,1,82
32937669,A gem in Stoneybatter. 15 min walk to city centre,247835209,Maria,,Dublin City,53.35245,-6.28631,Private room,150,2,31,2019-08-11,4.70,1,8
32938031,Double room close to city center,114798187,Tom,,Dublin City,53.34862,-6.29018,Private room,190,1,3,2019-05-27,0.47,1,0
32938629,2 bedrooms/2 bathrooms apt near GuinnessStorehouse,247844194,David,,Dublin City,53.33801,-6.28749,Entire home/apt,150,3,31,2019-09-18,7.21,1,36
32939527,Bedroom (private bathroom) at Guinness Storehouse,247855158,David,,Dublin City,53.33813,-6.28791,Private room,120,2,3,2019-05-14,0.63,1,0
32939652,Lovely 3 bed house in central Dublin,247856687,David,,Dublin City,53.36,-6.26412,Entire home/apt,300,3,0,,,1,79
32941269,Traditional Stoneybatter home - central Dublin,62554393,Cindy,,Dublin City,53.35508,-6.29225,Entire home/apt,420,2,0,,,1,0
32945432,Funky Triple Room,216100743,Georgina,,South Dublin,53.31272,-6.32619,Private room,40,1,7,2019-07-14,1.14,4,179
32949676,Victorian house by the sea and city centre,184653250,Joanna,,Dublin City,53.32653,-6.20774,Entire home/apt,300,3,1,2019-06-19,0.30,1,121
32952838,Beautiful and historical Cottage,17882856,Veronica,,South Dublin,53.35771,-6.36059,Entire home/apt,300,1,9,2019-09-02,1.61,1,78
32953990,Studio flat in the city.,147218071,Niamh,,Dublin City,53.33174,-6.27048,Entire home/apt,100,2,34,2019-09-16,5.31,2,325
32954307,Double Bedroom on Palmerston Park near city centre,17002339,Tamara,,Dublin City,53.31307,-6.25664,Private room,55,1,0,,,1,207
32955735,*COOL!*Modern apt**Historic Dublin near Guinness,31284582,Paul,,Dublin City,53.33786,-6.29712,Entire home/apt,104,2,26,2019-09-09,4.36,54,57
32958240,(H) New Studio Apt Fab Location Rathmines,151128160,John,,Dublin City,53.32794,-6.26488,Entire home/apt,120,4,18,2019-09-16,3.14,13,136
32960706,Spacious City Centre Ensuite Private Double Room,30933094,Aline,,Dublin City,53.36484,-6.24674,Private room,90,1,1,2019-03-24,0.16,2,0
32971927,Purty House 2,147512073,Purty,,Dn Laoghaire-Rathdown,53.29433,-6.14693,Entire home/apt,150,2,20,2019-09-23,4.17,7,334
32973153,Stunning Design Led City Centre Apartment,221094279,Paul,,Dublin City,53.35359,-6.25581,Entire home/apt,99,1,42,2019-09-08,6.53,1,145
32973178,Lovely  bright ensuite room in private apartment.,189302041,Paul,,Fingal,53.48406,-6.15002,Private room,55,2,1,2019-06-09,0.28,2,0
32973712,Concimo's House,93507740,Ronie,,Dublin City,53.3574,-6.24402,Private room,400,1,0,,,1,0
32974228,Well located 2-bed apartment,75396636,Anita,,Dublin City,53.33821,-6.2736,Entire home/apt,300,2,4,2019-09-15,1.18,1,137
32974472,A newly refurbished Georgian apartment,22619158,Frieda,,Dublin City,53.343,-6.24264,Entire home/apt,150,2,42,2019-09-21,6.56,1,32
32979133,Perfect room for St Patricks Day! Great Location,248203692,Angelo,,Dublin City,53.34959,-6.23401,Private room,300,2,0,,,1,0
32984428,Aircoach & Drumcondra Station in 2 minutes.,46881622,Leo,,Dublin City,53.3631,-6.25853,Entire home/apt,110,1,37,2019-09-19,12.47,1,252
32984728,Central apartment next to (Hidden by Airbnb) | Super modern,25556110,Svenja,,Dublin City,53.34411,-6.23716,Private room,120,3,0,,,1,0
32984845,Spacious Double Bedroom in a great location!,131349220,Alkistis-Maria,,Dublin City,53.34469,-6.22887,Private room,140,3,0,,,1,0
32987382,House in Dublin city center,150080317,Nicolas,,Dublin City,53.34635,-6.24795,Private room,150,1,0,,,1,0
32987792,"Single room Dundrum/Churchtown, Dublin",248271413,Rebecca,,Dn Laoghaire-Rathdown,53.28953,-6.26593,Private room,99,2,0,,,1,0
32989963,★ GOOD STUFF ★ Hidden gem 1 bed room ap,101786778,Ioana,,South Dublin,53.32348,-6.39243,Entire home/apt,80,1,3,2019-08-07,0.66,1,0
32990233,Comfortable and well located apartment in Dublin,171135030,Federico,,Dublin City,53.33761,-6.23615,Private room,79,2,4,2019-09-16,0.70,1,3
32990983,"Dublin townhouse, 15 mins to city by bus WIFI.",248298838,Marie,,Dublin City,53.31562,-6.28575,Private room,42,2,20,2019-09-22,3.11,2,77
32991636,Cosy Attic  Dublin  15mins to city in  bus .WIFI.,248298838,Marie,,Dublin City,53.3159,-6.28706,Private room,55,1,27,2019-09-19,4.35,2,53
32992068,Double Room in Dublin3,248310011,Alex And Paula,,Dublin City,53.35758,-6.2372,Private room,100,1,13,2019-08-08,2.19,1,27
32992799,Smithfield 2 Bed Apartment,12036741,Micheál,,Dublin City,53.3524,-6.27731,Entire home/apt,120,4,32,2019-09-22,5.39,8,138
33000068,"Sunny, Intimate 2BR in Loveliest Part of Dublin!",202961997,Sweet Inn,,Dublin City,53.33794,-6.23876,Entire home/apt,200,2,3,2019-05-04,0.56,28,70
33000263,"Cozy, Intimate 1BR Apt in the Heart of Dublin",202961997,Sweet Inn,,Dublin City,53.34241,-6.26378,Entire home/apt,150,2,7,2019-09-09,1.30,28,75
33000884,Great location city center room!,46588413,Rafael,,Dublin City,53.35079,-6.2534,Private room,240,2,0,,,1,0
33001949,The Phoenix Private Room,6785211,Matteo Maria,,Dublin City,53.36052,-6.28801,Private room,32,1,8,2019-09-13,1.24,2,3
33004145,Charming Apartment in in upmarket Ranelagh!,36790457,Daniel,,Dublin City,53.32524,-6.25726,Hotel room,198,1,21,2019-09-08,3.66,4,340
33005630,Room in a city center,7329424,Medo,,Dublin City,53.35537,-6.26444,Private room,150,1,0,,,1,0
33008981,Timeless Home in Cathedral District,248431772,Marie,,Dublin City,53.34467,-6.27176,Entire home/apt,139,2,22,2019-09-12,3.86,1,77
33009132,Modern Double Room in City Centre/Guinness Brewery,4530802,Yelda,,Dublin City,53.34502,-6.28023,Private room,220,1,3,2019-06-09,0.54,2,0
33010364,Cozy and private apartment.,248439910,Vinicio,,Dublin City,53.35912,-6.25995,Entire home/apt,180,1,1,2019-03-18,0.16,1,82
33011151,An teach beag♥️,142029507,Paula And Anthony.,,Dublin City,53.37298,-6.30859,Entire home/apt,70,2,44,2019-09-20,6.88,1,16
33011545,Excellent Apartment in the Heart of the city,247479097,Yura,,Dublin City,53.34489,-6.25567,Private room,50,1,1,2019-05-11,0.22,1,0
33012783,"Spacious - fully serviced, luxury apartment!",127984226,Jonothan,,Dn Laoghaire-Rathdown,53.27008,-6.20318,Hotel room,168,2,1,2019-04-14,0.18,14,0
33012806,"Central Park, Large 2 bedroom luxury Apt.",127984226,Jonothan,,Dn Laoghaire-Rathdown,53.27029,-6.20388,Hotel room,168,2,6,2019-06-26,0.95,14,0
33015499,Delight House,247244130,Gal,,Dublin City,53.35539,-6.23643,Private room,200,3,1,2019-04-13,0.18,1,89
33017179,Perfect flat Dublin 01 - 40%off/week & 70%/month,170358551,Malik,,Dublin City,53.34843,-6.2326,Private room,200,5,1,2019-07-02,0.35,1,175
33017556,"Lovely Single Room
RDS/3Arena/IFSC
Aviva
D4
Dublin",4725976,Brenda,,Dublin City,53.33554,-6.21891,Private room,50,2,13,2019-09-08,2.18,3,113
33027677,Christchurch - Georgian ~Rooms 12,248583650,Sean,,Dublin City,53.32872,-6.26471,Private room,125,1,28,2019-09-13,4.88,13,63
33032372,Beautiful House City Centre,246184423,Stuart,,Dublin City,53.32683,-6.26008,Entire home/apt,240,1,15,2019-09-01,2.78,1,38
33033464,Cozy bedroom with on-suite bathroom,21069107,Jan,,Dublin City,53.33368,-6.21468,Private room,57,2,3,2019-08-11,1.43,1,4
33035724,Sunny 1 bedroom Ranelagh flat,75445209,Brendon,,Dublin City,53.32621,-6.25495,Entire home/apt,85,14,1,2019-08-31,1,1,45
33039594,Whole apartment rent,210562750,Matija,,Dublin City,53.33094,-6.37629,Entire home/apt,100,3,0,,,1,84
33039765,Luxurious large refurbished room in great area!,73792325,Deborah,,Fingal,53.37258,-6.35327,Private room,86,2,4,2019-09-22,0.63,2,168
33041862,Comfy room city center,183764204,Ismael,,Dublin City,53.354,-6.26025,Private room,80,3,10,2019-09-22,1.56,1,4
33045422,Room in city Center with view on Croke Park,114375955,Marion & Laura,,Dublin City,53.351,-6.25347,Private room,240,1,0,,,1,0
33057934,Fencourt - 504.1,185902621,Richard - Interhome,,South Dublin,53.27179,-6.3459,Entire home/apt,150,1,0,,,20,321
33058008,The Cubes,185902621,Richard - Interhome,,Dn Laoghaire-Rathdown,53.27741,-6.2165,Entire home/apt,165,1,0,,,20,331
33058551,The Edges,185902621,Richard - Interhome,,Dn Laoghaire-Rathdown,53.2775,-6.2193,Entire home/apt,165,1,0,,,20,357
33058619,Grande Central,185902621,Richard - Interhome,,Dn Laoghaire-Rathdown,53.27907,-6.21281,Entire home/apt,165,1,0,,,20,298
33060188,Beautiful bright 1 bed apart with secure parking,179537254,Kevin,,Dublin City,53.35315,-6.27005,Entire home/apt,80,1,31,2019-09-23,6.94,1,154
33065158,A Room with Ensuite,248828414,Vanita,,Fingal,53.39259,-6.36612,Private room,27,7,4,2019-06-08,0.69,1,0
33067054,"Dublin city center, 1 bedroom St Patrick’s w-end.",143378311,Jb,,Dublin City,53.35004,-6.24494,Private room,300,1,0,,,1,0
33067095,Charming 1-bed apartment in Dublin center,233300755,Carmen,,Dublin City,53.34496,-6.28281,Entire home/apt,60,1,7,2019-06-23,1.23,1,0
33068007,Modern charming 1 BR apartment near City Centre,133227818,Lauren,,Dublin City,53.34187,-6.23639,Entire home/apt,91,1,24,2019-09-19,3.87,16,34
33069881,Casinha 3,91715512,Casinha,,Dublin City,53.36098,-6.26329,Shared room,24,1,13,2019-09-22,3.82,4,295
33073982,Cromwellsfort Cottage,248910601,Kathleen And Paul,,Dublin City,53.31814,-6.32877,Entire home/apt,60,2,37,2019-09-22,5.75,1,55
33074593,"Beautiful room in a fantastic, central location",161727906,Orla,,Dublin City,53.34181,-6.27517,Private room,60,1,4,2019-09-15,0.63,1,68
33074676,"Cosy City Centre King Bed, Private Room",30933094,Aline,,Dublin City,53.36491,-6.24678,Private room,90,2,1,2019-03-17,0.16,2,0
33083816,Hospitality House,248771719,Bruno,,Dublin City,53.36283,-6.24286,Private room,50,1,19,2019-09-12,4.63,1,48
33090363,Beautiful View of Dublin+,249031389,Lilly,,Dublin City,53.39391,-6.26327,Entire home/apt,100,1,10,2019-08-18,1.76,10,153
33090977,The Arthur Guinness Suite - HIPHIPSTAY,152937423,Hiphipstay,,Dublin City,53.33883,-6.27452,Entire home/apt,300,2,19,2019-09-06,3.06,27,246
33091711,Unreal 1Bed Airport Apartment+,249031389,Lilly,,Dublin City,53.39286,-6.26182,Entire home/apt,100,1,14,2019-08-29,2.66,10,161
33092493,"Massive Airport apartment, 4 Double beds+",249031389,Lilly,,Dublin City,53.39381,-6.26495,Entire home/apt,200,1,3,2019-06-27,0.48,10,161
33092847,Unreal 2 BR Penthouse Airport Apartment+,249031389,Lilly,,Dublin City,53.39517,-6.26471,Entire home/apt,200,1,10,2019-09-04,1.86,10,170
33096493,Beside Guinness*Historic Dublin*Bright apt on Luas,31284582,Paul,,Dublin City,53.34295,-6.29318,Entire home/apt,93,2,18,2019-09-09,3.05,54,13
33108503,Urban cool  bungalow in Dublin South City,65006982,Colm,,Dn Laoghaire-Rathdown,53.30256,-6.24757,Entire home/apt,250,5,3,2019-08-25,1.25,1,65
33108730,Rooftop with 2 bedrooms and terraces in Temple Bar,67465207,Enzo,,Dublin City,53.34447,-6.26745,Entire home/apt,200,2,4,2019-09-22,0.70,1,33
33109599,"Top floor, 2 Bedroom Apartment in City Centre",112944951,Sahil,,Dublin City,53.34586,-6.24306,Entire home/apt,450,1,0,,,1,0
33110944,Comfy double bedroom beside bus stop,119404161,Paulo&Kallindra,,Dn Laoghaire-Rathdown,53.28549,-6.14381,Private room,50,2,18,2019-09-22,3.02,1,66
33111254,Cozy and bright 3 bd. duplex in lovely Miltown,179836699,Daisy,,Dublin City,53.31629,-6.24203,Entire home/apt,110,1,4,2019-06-12,0.81,1,0
33111898,Cozy double room close to city & airport-3 miles,122003908,Mark,,Dublin City,53.38189,-6.23558,Private room,25,2,11,2019-09-15,2.82,2,64
33114239,MALE / FAMALE TEMPORARY VACANCY (Dun Laoghaire),208567353,Rogerio,,Dn Laoghaire-Rathdown,53.28207,-6.15612,Shared room,20,15,0,,,1,0
33114360,"Warm friendly home , close to town and airport",85898994,Anthony,,Fingal,53.40536,-6.41529,Private room,55,1,1,2019-04-20,0.19,1,0
33136003,"Double room, private bathroom and parking space",243719444,Karin,,Fingal,53.39584,-6.37346,Private room,50,1,6,2019-07-06,1.01,2,0
33136936,Modern & clean house close to Dundrum luas  stop,119148737,Paul,,Dn Laoghaire-Rathdown,53.29565,-6.23954,Entire home/apt,175,3,1,2019-08-16,0.73,1,0
33153638,Spacious Victorian red brick house in Dublin 6,249618140,Paula,,Dublin City,53.31513,-6.27897,Entire home/apt,450,3,1,2019-09-17,1,1,143
33157482,"Home alone (a lot) in a cute, cosy cottage",3708580,Siobhan,,Dublin City,53.36042,-6.24586,Private room,35,90,0,,,1,98
33160047,"Super Sunny, Large 2 bed, Trendy,Private Apartment",127984226,Jonothan,,Dublin City,53.31275,-6.20648,Entire home/apt,158,30,7,2019-08-11,1.60,14,29
33173505,Beautiful modern Apartment,249779878,Jeannine,,South Dublin,53.28249,-6.37584,Private room,40,1,1,2019-08-11,0.65,1,157
33183859,Stunning 5 bed Townhouse in the heart of Dublin,154654984,Joe,,Dublin City,53.32524,-6.2663,Entire home/apt,250,2,24,2019-08-31,4.24,1,11
33184857,King room in restored Victorian home 2mins to tram,43845245,Nicola,,Dublin City,53.36385,-6.27831,Private room,50,2,26,2019-09-14,4.31,2,28
